,id,url,title,description,theme,publisher
479,fr-esr-sise-effectifs-d-etudiants-inscrits-esr-public@mesr,https://data.opendatasoft.com/explore/dataset/fr-esr-sise-effectifs-d-etudiants-inscrits-esr-public@mesr/information/,Effectifs d'étudiants inscrits dans les établissements publics sous tutelle du ministère en charge de l'Enseignement supérieur,"<p><span style=""font-family: inherit; font-size: 0.875rem;"">Ce jeu de données présente les effectifs d'étudiants inscrits dans les établissements publics d'enseignement supérieur sous tutelle du Ministère en charge de l'enseignement supérieur de 2015-16 à 2022-23.</span></p><p style=""font-family: sans-serif;""><span style=""font-family: inherit; font-size: 0.875rem;"">Les données sont tirées du système d'information sur le suivi de l'étudiant (SISE). Elles comprennent la formation initiale, formations par alternance, la formation continue diplômante, ainsi que les formations à distance. Les inscriptions sont observées à la date du 15 janvier, sauf pour l’université de la Nouvelle-Calédonie qui dispose d’un délai supplémentaire pour prendre en compte le calendrier australe.</span><br/></p><p style=""font-family: sans-serif;""><b>Pour en savoir plus sur ce jeu de données, consultez <a href=""https://data.enseignementsup-recherche.gouv.fr/api/datasets/1.0/fr-esr-sise-effectifs-d-etudiants-inscrits-esr-public/attachments/descriptif2023_docx/"" target=""_blank"">sa documentation</a>.</b></p><p style=""font-family: sans-serif;""></p><table class=""table table-bordered""><tbody><tr><td><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 12.495px;'><span style=""font-weight: bolder;"">Cadre National des Formations et conventions EPSCP–CPGE : impacts sur les évolutions d’effectifs mesurées</span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 12.495px;'><span style=""font-size: 12.495px;"">Deux dispositions règlementaires impactent les évolutions observées à partir de 2018-19 et créent des ruptures statistiques : </span><br/></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 12.495px;'>- Le nouveau Cadre National des Formations (CNF), mis en place pour les diplômes de Licence. Le CNF réduit considérablement le nombre d’intitulés de diplôme. Certains de ces intitulés sont devenus plus précis, conduisant à un classement par discipline plus aisé : c’est le cas des licences de sciences, moins fréquemment classées en « pluri-sciences », mais davantage en « sciences fondamentales et applications » ou en « sciences de la nature et de la vie ». À l’inverse, d’autres intitulés sont plus généraux, notamment dans les disciplines littéraires (Licence mention Humanités par exemple) et sont plus fréquemment classés en « pluri-lettres, langues, sciences humaines ».</p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif; font-size: 12.495px;'>- La mise en place progressive de conventions entre les lycées possédant des classes préparatoires aux grandes écoles (CPGE) et les Établissements publics à caractère scientifique, culturel et professionnel (EPSCP), dont font partie les universités, augmente significativement le nombre d’inscriptions en licence LMD à partir de cette année, même si les doubles inscriptions étaient déjà possibles et effectives auparavant. Les inscriptions comptabilisées en université incluent ces doubles inscriptions. Ces deux évolutions impactent surtout les effectifs détaillés par discipline en L1, filière qui accueille la grande majorité des nouveaux entrants. L’impact sur les effectifs totaux est plus marginal. Les évolutions tenant compte des doubles inscriptions sont à périmètre réglementaire constant.</p></td></tr></tbody></table><p><span style=""font-family: inherit; font-size: 0.833rem;""><br/></span></p><p><span style=""font-family: inherit; font-size: 0.833rem;"">En 2015-2016 les données 2014-15 de ces établissements ont été reconduits : Université de la Nouvelle Calédonie, ENS Cachan, ENS Rennes.</span></p><table class=""table table-bordered"" style=""text-align: center;""><tbody><tr><td><span style=""font-size: 12.495px;""><b>Du fait de la taille conséquente du jeu de données (près de 3 M d'enregistrements,  il est conseillé d'exporter les données en plusieurs fois (année par année par exemple) et de privilégier l'export csv.</b></span><br/></td></tr></tbody></table><p style=""text-align: center; ""><br/></p>","['Education, Formation, Recherche, Enseignement', 'Aménagement du territoire, Urbanisme, Bâtiments, Equipements, Logement']",Ministère de l'Enseignement supérieur et de la Recherche
480,2932_les-ages-de-depart-a-la-retraite-et-les-transitions-entre-emploi-et-retrait@drees2-sgsocialgouv,https://data.opendatasoft.com/explore/dataset/2932_les-ages-de-depart-a-la-retraite-et-les-transitions-entre-emploi-et-retrait@drees2-sgsocialgouv/information/,Les âges de départ à la retraite et les transitions entre emploi et retraite,"<p style=""color:orange;""><b>Jeux de données associés:</b></p><ul><li><a href=""https://drees2-sgsocialgouv.opendatasoft.com/explore/dataset/evolution-du-gain-moyen-de-pension-lie-a-la-surcote-entre-2009-et-2016-eur-coura/table/"" target=""_blank"">Évolution du gain moyen de pension lié à la surcote entre 2009 et 2016 (€ courants)</a></li><li>Les trimestres de décote parmi les nouveaux retraités entre 2015 et 2016</li><li>Taux de retraités par âge de 2004 à 2015 hommes et femmes- R&amp;R 2017</li><li>Evolution de la part des personnes ""hors emploi, retraite et préretraite"" et de l'espérance de durée hors emploi, retraite et préretraite entre 53 et 69 ans</li><li>Part des nouveaux retraités concernés par la décote-Age de départ et transition emploi-retraite</li></ul>",['Retraite'],DREES/OSOL/BRET
481,donnees-hospitalieres-relatives-a-lepidemie-de-covid-19-en-france@breizh,https://data.opendatasoft.com/explore/dataset/donnees-hospitalieres-relatives-a-lepidemie-de-covid-19-en-france@breizh/information/,Données hospitalières relatives à l'épidémie de COVID-19 en France,"<p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style='color: rgb(51, 51, 51); caret-color: rgb(51, 51, 51); font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; font-size: 14px;'>Santé publique France a pour mission d'améliorer et de protéger la santé des populations. Durant la crise sanitaire liée à l'épidémie du COVID-19, Santé publique France se charge de surveiller et comprendre la dynamique de l'épidémie, d'anticiper les différents scénarii et de mettre en place des actions pour prévenir et limiter la transmission de ce virus sur le territoire national.     </span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px; font-weight: 700;"">Les données hospitalières quotidiennes relatives à l'épidémie du COVID-19 par département et sexe du patient</span><span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px;""> : nombre de patients hospitalisés, nombre de personnes actuellement en réanimation ou soins intensifs, nombre cumulé de personnes retournées à domicile, nombre cumulé de personnes décédées.</span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'>Pour certains patients, le sexe n'a pas été identifié dans la base de données. Ce qui peut induire un décalage entre la somme H/F d'un indicateur et le nombre total de cet indicateur.<span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px;""><br></span></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""font-family: inherit; caret-color: rgb(51, 51, 51); font-size: 14px;"">Les code régions et iso 3166-1 des zones ont été rajoutés.<br></span><br></p><p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'><span style=""color: rgb(51, 51, 51); caret-color: rgb(51, 51, 51); font-size: 14px; font-weight: bold;"">Attention : données en cours de constitution. Peut comporter des anomalies ou des donnés manquantes.</span></p>",['Territoire - Solidarité'],Santé Publique France
482,demographie-2013-iris-m2a@mulhouse,https://data.opendatasoft.com/explore/dataset/demographie-2013-iris-m2a@mulhouse/information/,Démographie 2013 Iris m2A,"<p>Population, structure par âge, catégorie socio professionnelle et situation familiale, en 2013. Source : Recensement de la population de l'Insee</p><p><p>Couverture Spatiale : Baldersheim - Bantzenheim - Battenheim - Berrwiller - Bollwiller - Bruebach - Brunstatt-Didenheim - Chalampé - Dietwiller - Eschentzwiller- Feldkirch - Flaxlanden - Galfingue - Habsheim - Heimsbrunn - Hombourg - Illzach - Kingersheim - Lutterbach - Morschwiller-le-Bas - Mulhouse - Niffer - Ottmarsheim - Petit-Landau - Pfastatt - Pulversheim - Reiningue - Richwiller - Riedisheim - Rixheim - Ruelisheim - Sausheim - Staffelfelden - Steinbrunn-le-Bas - Ungersheim - Wittelsheim - Wittenheim - Zillisheim - Zimmersheim</p></p>",['Statistiques'],INSEE
483,nat_encodageprive@namur,https://data.opendatasoft.com/explore/dataset/nat_encodageprive@namur/information/,Namur - Inscrivez-vos arbres,"<p>Vous êtes invité·es à répertorier et <b>localiser vos propres arbres sur la cartographie</b>.<span style=""font-family: inherit; font-size: 0.875rem;""> A l’aide d'un formulaire, vous pouvez <b>encoder</b> votre arbre en le localisant sur une carte et via une adresse (rue, localité) ; en indiquant les informations que vous connaissez : <b>nom, nom scientifique, circonférence de l’arbre prise à 1m50 du sol (important pour savoir s’il est potentiellement remarquable), des éventuels commentaires sur son intérêt particulier (biologique, paysager, historique, patrimonial…) ou son histoire personnelle</b>. Vous pouvez également y ajouter une photo. </span><span style=""font-family: inherit; font-size: 0.875rem;"">Avant d’encoder un arbre situé dans un espace public, veillez à vérifier qu’il ne s’y trouve déjà (onglet « Rechercher »).</span></p>",['Environnement'],Ville de Namur
484,conservatoire-eleves-2020-2021@cannesdata,https://data.opendatasoft.com/explore/dataset/conservatoire-eleves-2020-2021@cannesdata/information/,Élèves du conservatoire - 2020 / 2021,"<p>Élèves du Conservatoire Municipal de Musique et Théâtre de Cannes pour l'année 2020-2021, avec leur tranche d'âge, leur genre, leur année d’inscription ainsi que leur code postal.</p><p><i><b>A noter :</b> Les données de l’année 2020 sont à prendre en considération, compte tenu du contexte sanitaire lié à l’épidémie de Covid-19.<br/>En 2020, les musées et espaces d’exposition ainsi que les salles de spectacle sont restés fermés 5 mois, les médiathèques et archives municipales 3 mois et le Conservatoire un peu plus de 4 mois.<br/>Les conditions d’accueil du public à compter de mai 2020 ont été contraintes par des mesures sanitaires limitant les capacités d’accueil.</i></p><p><i> 
</i></p>",['Culture'],Mairie de Cannes
485,fr-les-maires-des-communes-situees-sur-le-territoire-de-la-metropole@ampmetropole,https://data.opendatasoft.com/explore/dataset/fr-les-maires-des-communes-situees-sur-le-territoire-de-la-metropole@ampmetropole/information/,Les maires des communes situées sur le territoire de la métropole,"<p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>Le Répertoire National des Elus (RNE) a pour finalité le suivi des titulaires d’un mandat électoral. Il est renseigné et tenu à jour par les préfectures et par les services du ministère de l'intérieur, notamment sur la base des éléments fournis par les élus lors de la phase d’enregistrement des candidatures.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>Les données du RNE sont structurées par mandat.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>Neuf fichiers sont publiés sur data.gouv, ici le fichier des maire est retravaillé sur le territoire de la métropole.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>1- les conseillers municipaux ;<br/>2- les conseillers communautaires ;<br/>3- les conseillers départementaux ;<br/>4- les conseillers régionaux ;<br/>5- les conseillers de l’Assemblée de Corse ;<br/>6- les représentants au Parlement européen ;<br/>7- les sénateurs ;<br/>8- les députés ;<br/>9- les maires.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>Un élu qui dispose de plusieurs mandats figurera dans plusieurs fichiers.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>Les fichiers mis en ligne sont actualisés trimestriellement.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;'>Les données relatives à la profession sont déclaratives.</p><p style='font-family: ""Helvetica Neue"", Helvetica, Arial, sans-serif; margin-bottom: 0px; color: rgb(51, 51, 51); font-size: 14px;'><span style=""font-weight: 700;"">Les demandes de rectification doivent être adressées directement par courriel à la préfecture territorialement compétente (pref-rne-contact@nom<a href=""http://-du-departement.gouv.fr/"" rel=""nofollow"" style=""text-decoration: none; color: rgb(0, 0, 0);"">-du-departement.gouv.fr</a>). Aucune demande de rectification adressée sur la plateforme <a href=""https://www.data.gouv.fr/"" style=""text-decoration: none; color: rgb(0, 0, 0);"">www.data.gouv.fr</a> ne sera prise en compte. Les rectifications apportées dans le RNE ne seront pas reportées immédiatement sur la plate-forme <a href=""https://www.data.gouv.fr/"" style=""text-decoration: none; color: rgb(0, 0, 0);"">www.data.gouv.fr</a>, mais seront prises en compte pour la publication suivante.</span></p>",['Administration'],Ministère de l'Intérieur
486,namur-population-ages@namur,https://data.opendatasoft.com/explore/dataset/namur-population-ages@namur/information/,Namur - Structure de la population par groupes d'âges quinquennaux,"<p>Namur Population - Répartition de la population masculine et féminine sur la commune de Namur, par tranche de 1 an de 0 à plus de 100 ans. Données du jour précédent à 18h. Fonctionnalité spécifique : trouver le nombre de personnes sur la commune de Namur entre 2 âges et  consulter la pyramides des âges du jour. </p>
","['Population, Statistiques']",Ville de Namur
487,claimant-count-by-age-and-sex@leicester,https://data.opendatasoft.com/explore/dataset/claimant-count-by-age-and-sex@leicester/information/,Claimant Count by Age and Sex,"<p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">This dataset uses ONS Claimant Count estimates to monitor unemployment in Leicester. Claimant data by age and sex are presented here for Leicester and England to allow for comparison.<o:p></o:p></span></p><p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">Claimant Count is the number of people claiming Universal Credit or Jobseekers' Allowance principally for the reason of being unemployed.<o:p></o:p></span></p><p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">Claimant Count is a useful proxy for unemployment because it is the most comprehensive unemployment-related dataset published at geographies smaller than the local authority level. While there is significant overlap, it is not the same as the national measure for unemployment, which is based on estimates from the Labour Force Survey and Annual Population Survey.<o:p></o:p></span></p><p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">Claimant Count is best used for understanding short term changes in the labour market and the relative position of small areas.<o:p></o:p></span></p><p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">Rates are calculated using ONS mid-year or census based population estimates for the 16-64 year old population as a denominator.</span></p><p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">The ONS does not publish claimant count rate estimates for the age bands presented here, so these are not official estimates and should be treated with caution.</span></p><p style=""font-family: sans-serif; margin: 0cm 0cm 12pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-family: Arial, sans-serif; font-size: 16px;"">A dashboard has also been produced summarising this data into a single page. Click here to view: </span><a href=""https://data.leicester.gov.uk/pages/unemployment_dashboard/"" style=""background-color: rgb(255, 255, 255); font-family: Arial, sans-serif; font-size: 16px; font-weight: 400;"" target=""_blank"">Dashboard</a><br/></p><p style=""font-family: sans-serif; margin: 0cm; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Arial, sans-serif;"">Further information: <br/><a href=""https://www.ons.gov.uk/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/methodologies/aguidetolabourmarketstatistics#introduction"" target=""_blank""><span style='font-family: ""inherit"", serif;'>https://www.ons.gov.uk/employmentandlabourmarket/peopleinwork/employmentandemployeetypes/methodologies/aguidetolabourmarketstatistics#introduction</span></a> </span></p>",['Business and Economy'],Leicester City Council
488,immeubles-proteges-au-titre-des-monuments-historiques@data-clermont-clermont-metropole,https://data.opendatasoft.com/explore/dataset/immeubles-proteges-au-titre-des-monuments-historiques@data-clermont-clermont-metropole/information/,Immeubles protégés au titre des Monuments Historiques - Ville de Clermont-Ferrand,"<p></p><div>

<p class=""MsoNormal""><b>Cette liste présente les édifices et immeubles qui ont été ou sont protégés au titre des Monuments historiques (classés ou inscrits), depuis l’année 1840 jusqu’à aujourd’hui.</b> La liste présente l’ensemble des informations disponibles sur la base Mérimée, qui proviennent elles-mêmes de l’arrêté et du dossier de protection, établis par le service des Monuments historiques.<br><b>Les édifices protégés datent de la Préhistoire au 20e siècle.</b> <br></p>

<p class=""MsoNormal""><b> Libellés des champs</b> : <br>Reference, Dénomination de l’édifice, Destination actuelle de l’édifice, Adresse forme index, Etablissement affectataire de l’édifice, Autre appellation de l’édifice, Nature de la protection, Auteur de l’édifice, Cadastre, Commune forme index, Copyright, Type de couverture, Datation de l’édifice, Lieu de conservation d’un élément architectural déplacé, Description de l’édifice, Dimensions normalisées des édicules uniquement, Date de Label, Date de la dernière mise a jour, Date de création de la notice, Domaine, Typologie du dossier, Date et typologie de la protection, Département format numérique, Partie élévation extérieure, Source de l’énergie utilisée par l’édifice, Emplacement  forme et structure de l’escalier, Description de l’élévation intérieure, état de conservation, Cadre de l’étude, Genre du destinataire, Historique, Nom du cours d’eau traversant ou bordant l’édifice, Identifiant Agrégée, COG Insee lors de la protection, Justification attribution, Justification de la datation, Liens externes, Lieudit, Lien vers la base Archiv MH, Matériaux du gros oeuvre, Observations, Précision affectataire, Partie constituante non étudiée, Partie constituante, Précision sur la dénomination, Personnes liées à l’édifice, Typologie de plan, Précision de la localisation, Précision de la protection, Description de l’iconographie, Typologie de la protection, Précision sur le statut de l’édifice, Référence a un ensemble, Lien vers la base Joconde, Lien vers la base Palissy, Références des parties constituantes étudiées, Région, Département, Eléments remarquables dans l’édifice, Remploi, Renvoi vers une notice de la base Mérimée ou Palissy, Indexation iconographique normalisée, Siècle de campagne secondaire de construction, Siècle de la campagne principale de construction, Format abrégé du siècle de construction, Typologie de la zone de protection, Statut juridique de l’édifice, Technique du décor porte de l’édifice, Titre éditorial de la notice, Matériaux de la couverture, Couverts ou découverts du jardin de l’édifice, Vocable pour les édifices cultuels, Typologie du couvrement, Adresse forme éditoriale, Commune forme éditoriale,  code département, Code Insee, coordonnées au format WGS84.</p><p class=""MsoNormal"">Ce jeu de données est mis à jour tous les jeudis à 6h00.<br></p><p class=""MsoNormal"">N.B. : Les monuments sans coordonnées géographiques sont<b> en cours de géolocalisation</b> par les producteurs de données. </p><p class=""MsoNormal""><br></p></div><div><p class=""MsoNormal""><img src=""https://www.culture.gouv.fr/var/culture/storage/images/_aliases/medium/media/thematiques/monuments-historiques-sites-patrimoniaux-remarquables/images/logotypes/logotypes-mh/logotype-mh-pour-edition-40mm-rvb-ombre/2181903-1-fre-FR/Logotype-MH-pour-edition-40mm-RVB-ombre.png"" style=""width: 200px;""/><br></p><p class=""MsoNormal""><br></p></div><p></p>",['Culture - Tourisme'],Ministère de la Culture
489,zsmeityca2@namur,https://data.opendatasoft.com/explore/dataset/zsmeityca2@namur/information/,Namur - Ménages - Tableau croisé 1b,"<p style='font-family: -apple-system, BlinkMacSystemFont, ""Segoe UI"", Roboto, Helvetica, Arial, sans-serif;'>Fichier technique</p>","['Population, Statistiques']",Ville de Namur
490,dependencia-cuidadores@jcyl,https://data.opendatasoft.com/explore/dataset/dependencia-cuidadores@jcyl/information/,Dependencia: cuidadores,"<p><span style=""font-size: 12.495px;"">Personas designadas como cuidadoras del entorno familiar. Datos desglosados por sexo de la persona cuidadora y de la persona en situación de dependencia, provincia y grado de dependencia.</span><br/></p>",['Society and well-being'],Junta de Castilla y León
491,namur-limites-des-localites@digitalwallonia,https://data.opendatasoft.com/explore/dataset/namur-limites-des-localites@digitalwallonia/information/,Namur - Limites des Localités,"Découpage de Namur en 26 localités. Observatoire des chiffres par localité à la date du jour.   Par localité, vous trouverez : <span style=""font-size: 0.875rem;"">Nombre d'habitants, </span><span style=""font-size: 0.875rem;"">Nombre d'habitants par genre (Masculin/Féminin), </span><span style=""font-size: 0.875rem;"">Nombre d'hommes, femmes et enfants de moins de 20ans,</span><span style=""font-size: 0.875rem;""> Nombre de chefs de ménages, isolés et personnes en communauté, </span><span style=""font-size: 0.875rem;"">Nombre de voiries, </span><span style=""font-size: 0.875rem;""> Altitude minimun et maximum, </span><span style=""font-size: 0.875rem;"">Superficie (km²), </span><span style=""font-size: 0.875rem;"">Densité de population.</span>",['Administration and Public Services'],Ville de Namur
492,population-par-age-en-2012-et-2017-en-region-centre-val-de-loire@centrevaldeloire,https://data.opendatasoft.com/explore/dataset/population-par-age-en-2012-et-2017-en-region-centre-val-de-loire@centrevaldeloire/information/,[Archive]Population par âge en 2012 et 2017 en Région Centre-Val de Loire,"<p>Ce jeu de données a été mis à jour avec le RP 2018. Voir : <a href=""https://data.centrevaldeloire.fr/explore/dataset/population-par-age-en-2013-et-2018-en-region-centre-val-de-loire/information/"" target=""_blank"">https://data.centrevaldeloire.fr/explore/dataset/population-par-age-en-2013-et-2018-en-region-centre-val-de-loire/information/</a></p><p>Population par grandes tranches d'âges en 2012 et 2017 des communes de la Région Centre-Val de Loire.</p><p>Géographie au 1er janvier 2020.</p><p>Ces résultats sont issus du recensement 2017.<br/></p><p>Tranches d'âges :</p><ul><li>0-14 ans</li><li>15-29 ans</li><li>30-44 ans</li><li>45-59 ans</li><li>60-74 ans</li><li>75-89 ans</li><li>90 ans et +</li></ul><p>Définitions et fiches conseil thématiques :</p><ul><li><a href=""https://insee.fr/fr/information/2383278#def_P"" target=""_blank"">https://insee.fr/fr/information/2383278#def_P</a><br/></li><li><a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a><br/></li></ul><p>Le  recensement de la population permet de connaître la diversité et  l'évolution de la population de la France. L’Insee fournit ainsi des  statistiques sur les habitants et les logements, leur nombre et leurs  caractéristiques : répartition par sexe et âge, professions, conditions  de logement, modes de transport, déplacements domicile-travail, etc.</p><p>Les  effectifs supérieurs à 500 peuvent normalement être utilisés en toute  confiance. Les effectifs inférieurs à 200 doivent être maniés avec  précaution, car, en raison de l'imprécision liée au sondage, ils peuvent  ne pas être significatifs. Les comparaisons entre territoires de  petites tailles sont à proscrire.</p><p>Pour des zones de moins de 2 000  habitants, il est recommandé de ne pas utiliser les données issues de  l'exploitation complémentaire.</p><p>Pour plus d'information  méthodologique, vous pouvez consulter les fiches ""Conseils pour  l'utilisation des résultats du recensement"" en cliquant sur le lien :  <a href=""https://www.insee.fr/fr/information/2383177"" target=""_blank"">https://www.insee.fr/fr/information/2383177</a></p><p>Ces  fiches présentent les caractéristiques nouvelles du recensement de la  population et traitent de leurs conséquences sur l'utilisation des  données. Elles précisent en particulier les changements affectant les  principales variables statistiques et leur comparabilité avec les  recensements précédents.</p>",['Santé/Social'],INSEE
493,namur-limites-des-localites@namur,https://data.opendatasoft.com/explore/dataset/namur-limites-des-localites@namur/information/,Namur - Limites des Localités,"Découpage de Namur en 26 localités. Observatoire des chiffres par localité à la date du jour.   Par localité, vous trouverez : <span style=""font-size: 0.875rem;"">Nombre d'habitants, </span><span style=""font-size: 0.875rem;"">Nombre d'habitants par genre (Masculin/Féminin), </span><span style=""font-size: 0.875rem;"">Nombre d'hommes, femmes et enfants de moins de 20ans,</span><span style=""font-size: 0.875rem;""> Nombre de chefs de ménages, isolés et personnes en communauté, </span><span style=""font-size: 0.875rem;"">Nombre de voiries, </span><span style=""font-size: 0.875rem;""> Altitude minimun et maximum, </span><span style=""font-size: 0.875rem;"">Superficie (km²), </span><span style=""font-size: 0.875rem;"">Densité de population.</span>","['Administration, Gouvernement, Finances publiques, Citoyenneté']",Ville de Namur
494,boucles_sportives_vitaboucle@eurometrostrasbourg,https://data.opendatasoft.com/explore/dataset/boucles_sportives_vitaboucle@eurometrostrasbourg/information/,Boucles sportives : Vitaboucle,"<p class=""MsoNormal"">Une Vitaboucle est une proposition de parcours d’une
distance comprise idéalement entre 6 et 9 km.<o:p></o:p></p><p class=""MsoNormal"">C’est un équipement sportif ouvert à toutes et tous, quel
que soit l’âge du pratiquant, son sexe ou sa capacité physique, tout à chacun
peut utiliser les différents parcours.<o:p></o:p></p><p class=""MsoNormal"">Pour chaque réalisation, une étude préalable est réalisée
afin d’avoir un minimum d’actions à mener dans la rénovation ou l’aménagement. L’idée est d’utiliser l’existant de manière à limiter les coûts
d’investissement :</p><ul><li><span style=""font-family: inherit; font-size: 0.833rem; text-indent: -18pt;"">utiliser les aires d’agrès en place et y faire
passer le parcours plutôt que de créer un nouveau site</span></li><li><span style=""font-family: inherit; text-indent: -18pt; font-size: 0.833rem;"">limiter les aménagements urbains et utiliser
l’existant</span></li><li><span style=""font-family: inherit; text-indent: -18pt; font-size: 0.833rem;"">anticiper dans le cadre des projets de
renouvellement urbain de manière à limiter les dépenses supplémentaires
ultérieures.</span></li></ul><p class=""MsoListParagraphCxSpLast"" style=""text-indent:-18.0pt;mso-list:l0 level1 lfo1""><o:p></o:p></p><p class=""MsoNormal"">En complément du circuit à emprunter, il est possible de
réaliser des exercices de renforcement musculaire ou de stretching sur les
aires d’agrès en place ou dans le cadre du détournement de mobilier urbain le
tout représentant une offre  sportive
adaptée à l’ensemble des usagers. De ce fait chaque personne est libre de
pratiquer une activité physique à son rythme, quand bon lui semble.</p><p class=""MsoNormal""><br/></p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">Réutilisation possible :<o:p></o:p></p><p>















</p><p class=""MsoNormal"">Avec ces données de parcours sportifs il est possible de
créer une applications complète qui vous guide tout au long des sentiers et
agrès. Trouver la vitaboucle la plus proche, la suivante, la plus facile, la plus
difficile, etc. Imaginer des exercices avec les agrès, des challenges et
enregistrer ses performances.<o:p></o:p></p>","['Sport, Loisirs']",Eurométropole de Strasbourg
495,statbel-population-2023@digitalwallonia,https://data.opendatasoft.com/explore/dataset/statbel-population-2023@digitalwallonia/information/,"Statbel - Population par lieu de résidence, nationalité, état civil, âge et sexe pour la Belgique et les régions, 2023","<p>StatBel - Population par lieu de résidence, nationalité, état civil, âge et sexe pour la Belgique et les régions, 2023.  La structure de la population recouvre des statistiques relatives à la population et aux caractéristiques de cette population. <span style=""font-size: 0.875rem;"">Il s’agit du nombre d’habitants et des caractéristiques suivantes: sexe, âge, résidence, état civil, nationalité et ménages.</span><span style=""font-size: 0.875rem;"">Cette statistique est consacrée à la population résidente, telle qu’inscrite au Registre national des personnes physiques (RNPP), au 1er janvier de la période de référence concernée. </span><span style=""font-size: 0.875rem;"">La population belge comprend les Belges et les non-Belges admis ou autorisés à s’établir ou à séjourner sur le territoire mais ne comprend pas les non-Belges séjournant pendant moins de trois mois sur le territoire, les demandeurs d’asile et les non-Belges en situation irrégulière.</span></p><div>      </div>",['Administration and Public Services'],Statbel
